Generation :   1  |  Min :  -185  |  Avg :  -116  |  Max :   -86
Generation :  94  |  Min :  -134  |  Avg :   -23  |  Max :    90
Generation :  95  |  Min :  -140  |  Avg :   -25  |  Max :    92
Generation :  96  |  Min :  -134  |  Avg :   -25  |  Max :    70
Generation :  97  |  Min :  -129  |  Avg :   -17  |  Max :    82
Generation :  98  |  Min :  -123  |  Avg :   -18  |  Max :    77
Generation :  99  |  Min :  -151  |  Avg :   -21  |  Max :    79
Generation : 100  |  Min :  -134  |  Avg :   -19  |  Max :    74

-----------------------------
Hardcore continuation:::

Generation :   1  |  Min :  -189  |  Avg :   -99  |  Max :   -17
Generation :   2  |  Min :  -197  |  Avg :   -93  |  Max :    73
Generation :   3  |  Min :  -178  |  Avg :   -98  |  Max :    45
Generation :   4  |  Min :  -178  |  Avg :   -95  |  Max :   -10
Generation :   5  |  Min :  -157  |  Avg :   -91  |  Max :    29
Generation :   6  |  Min :  -225  |  Avg :   -95  |  Max :   -15
Generation :   7  |  Min :  -130  |  Avg :   -89  |  Max :    -2
Generation :   8  |  Min :  -179  |  Avg :   -94  |  Max :    -1
Generation :   9  |  Min :  -189  |  Avg :   -99  |  Max :    -6
Generation :  10  |  Min :  -172  |  Avg :   -95  |  Max :    12
Generation :  11  |  Min :  -134  |  Avg :   -91  |  Max :    -3
Generation :  12  |  Min :  -132  |  Avg :   -96  |  Max :   -26
Generation :  13  |  Min :  -149  |  Avg :   -97  |  Max :   -23
Generation :  14  |  Min :  -180  |  Avg :   -91  |  Max :    38
Generation :  15  |  Min :  -164  |  Avg :   -92  |  Max :    11
Generation :  16  |  Min :  -148  |  Avg :   -93  |  Max :    23
Generation :  17  |  Min :  -178  |  Avg :   -95  |  Max :    71
Generation :  18  |  Min :  -150  |  Avg :   -92  |  Max :    -2
Generation :  19  |  Min :  -153  |  Avg :   -91  |  Max :     1
Generation :  20  |  Min :  -139  |  Avg :   -96  |  Max :   -28
Generation :  21  |  Min :  -174  |  Avg :  -100  |  Max :    54
Generation :  22  |  Min :  -175  |  Avg :   -94  |  Max :    12
Generation :  23  |  Min :  -139  |  Avg :   -92  |  Max :    37
Generation :  24  |  Min :  -186  |  Avg :   -88  |  Max :    -2
Generation :  25  |  Min :  -160  |  Avg :   -90  |  Max :    28
Generation :  26  |  Min :  -140  |  Avg :   -89  |  Max :    20
Generation :  27  |  Min :  -173  |  Avg :   -94  |  Max :     8
Generation :  28  |  Min :  -176  |  Avg :   -93  |  Max :    20
Generation :  29  |  Min :  -180  |  Avg :   -98  |  Max :   -25
Generation :  30  |  Min :  -150  |  Avg :   -87  |  Max :    15
Generation :  31  |  Min :  -133  |  Avg :   -87  |  Max :   -15
Generation :  32  |  Min :  -157  |  Avg :   -83  |  Max :    31
Generation :  33  |  Min :  -173  |  Avg :   -89  |  Max :    11
Generation :  34  |  Min :  -174  |  Avg :   -89  |  Max :    -4
Generation :  35  |  Min :  -172  |  Avg :   -86  |  Max :     2
Generation :  36  |  Min :  -165  |  Avg :   -92  |  Max :    -1
Generation :  37  |  Min :  -129  |  Avg :   -83  |  Max :    17
Generation :  38  |  Min :  -152  |  Avg :   -85  |  Max :    26
Generation :  39  |  Min :  -171  |  Avg :   -91  |  Max :    -7
Generation :  40  |  Min :  -182  |  Avg :   -91  |  Max :    10
Generation :  41  |  Min :  -163  |  Avg :   -92  |  Max :    -7
Generation :  42  |  Min :  -147  |  Avg :   -88  |  Max :   -13
Generation :  43  |  Min :  -186  |  Avg :   -95  |  Max :     7
Generation :  44  |  Min :  -167  |  Avg :   -95  |  Max :    -4
Generation :  45  |  Min :  -201  |  Avg :   -90  |  Max :    34
Generation :  46  |  Min :  -161  |  Avg :   -92  |  Max :    22
Generation :  47  |  Min :  -180  |  Avg :   -95  |  Max :    12
Generation :  48  |  Min :  -156  |  Avg :   -94  |  Max :   -19
Generation :  49  |  Min :  -162  |  Avg :   -92  |  Max :    -1
Generation :  50  |  Min :  -148  |  Avg :   -91  |  Max :   -23
Generation :  51  |  Min :  -178  |  Avg :   -88  |  Max :   -19
Generation :  52  |  Min :  -167  |  Avg :   -86  |  Max :   -29
Generation :  53  |  Min :  -146  |  Avg :   -91  |  Max :   -14
Generation :  54  |  Min :  -166  |  Avg :   -88  |  Max :     4
Generation :  55  |  Min :  -160  |  Avg :   -90  |  Max :   -15
Generation :  56  |  Min :  -178  |  Avg :   -89  |  Max :     3
Generation :  57  |  Min :  -151  |  Avg :   -89  |  Max :    24
Generation :  58  |  Min :  -146  |  Avg :   -85  |  Max :    16
Generation :  59  |  Min :  -146  |  Avg :   -89  |  Max :   -10
Generation :  60  |  Min :  -154  |  Avg :   -90  |  Max :    13
Generation :  61  |  Min :  -176  |  Avg :   -86  |  Max :   -10
Generation :  62  |  Min :  -169  |  Avg :   -86  |  Max :    14
Generation :  63  |  Min :  -166  |  Avg :   -88  |  Max :    30
Generation :  64  |  Min :  -172  |  Avg :   -91  |  Max :     2
Generation :  65  |  Min :  -182  |  Avg :   -89  |  Max :    10
Generation :  66  |  Min :  -177  |  Avg :   -88  |  Max :    -5
Generation :  67  |  Min :  -175  |  Avg :   -85  |  Max :    -0
Generation :  68  |  Min :  -140  |  Avg :   -88  |  Max :     2
Generation :  69  |  Min :  -180  |  Avg :   -97  |  Max :   -17
Generation :  70  |  Min :  -196  |  Avg :   -95  |  Max :    -1
Generation :  71  |  Min :  -220  |  Avg :   -88  |  Max :    15
Generation :  72  |  Min :  -162  |  Avg :   -88  |  Max :   -18
Generation :  73  |  Min :  -184  |  Avg :   -89  |  Max :    18
Generation :  74  |  Min :  -148  |  Avg :   -94  |  Max :    24
Generation :  75  |  Min :  -181  |  Avg :   -94  |  Max :   -10
Generation :  76  |  Min :  -165  |  Avg :   -94  |  Max :    20
Generation :  77  |  Min :  -167  |  Avg :   -93  |  Max :   -10
Generation :  78  |  Min :  -163  |  Avg :   -89  |  Max :   -16
Generation :  79  |  Min :  -164  |  Avg :   -86  |  Max :    10
Generation :  80  |  Min :  -162  |  Avg :   -90  |  Max :    13
Generation :  81  |  Min :  -188  |  Avg :   -85  |  Max :     3
Generation :  82  |  Min :  -138  |  Avg :   -89  |  Max :    28
Generation :  83  |  Min :  -214  |  Avg :   -88  |  Max :    -4
Generation :  84  |  Min :  -164  |  Avg :   -91  |  Max :    -5
Generation :  85  |  Min :  -145  |  Avg :   -97  |  Max :    21
Generation :  86  |  Min :  -143  |  Avg :   -84  |  Max :    30
Generation :  87  |  Min :  -201  |  Avg :   -98  |  Max :   -31
Generation :  88  |  Min :  -185  |  Avg :   -91  |  Max :     4
