Generation :   1  |  Min :  -213  |  Avg :  -113  |  Max :   -76
Generation :  59  |  Min :  -224  |  Avg :  -104  |  Max :   -61
Generation :  60  |  Min :  -193  |  Avg :  -102  |  Max :   -64
Generation :  61  |  Min :  -197  |  Avg :  -105  |  Max :   -59
Generation :  62  |  Min :  -180  |  Avg :  -100  |  Max :   -62
Generation :  63  |  Min :  -188  |  Avg :  -103  |  Max :   -57
Generation :  64  |  Min :  -206  |  Avg :  -102  |  Max :   -60
Generation :  65  |  Min :  -180  |  Avg :  -100  |  Max :   -40
Generation :  66  |  Min :  -183  |  Avg :  -102  |  Max :   -50
Generation :  67  |  Min :  -176  |  Avg :  -100  |  Max :   -54
Generation :  68  |  Min :  -214  |  Avg :  -101  |  Max :   -55
Generation :  69  |  Min :  -216  |  Avg :  -101  |  Max :   -57
Generation :  70  |  Min :  -201  |  Avg :   -99  |  Max :   -50
Generation :  71  |  Min :  -175  |  Avg :  -103  |  Max :   -51
Generation :  72  |  Min :  -194  |  Avg :  -105  |  Max :   -53
Generation :  73  |  Min :  -181  |  Avg :  -100  |  Max :   -44
Generation :  74  |  Min :  -222  |  Avg :  -103  |  Max :   -61
Generation :  75  |  Min :  -213  |  Avg :  -105  |  Max :   -54
Generation :  76  |  Min :  -221  |  Avg :   -99  |  Max :   -51
Generation :  77  |  Min :  -142  |  Avg :   -94  |  Max :   -49
Generation :  78  |  Min :  -171  |  Avg :  -100  |  Max :   -46
Generation :  79  |  Min :  -203  |  Avg :   -98  |  Max :   -45
Generation :  80  |  Min :  -151  |  Avg :   -96  |  Max :   -47
Generation :  81  |  Min :  -191  |  Avg :   -97  |  Max :   -57
Generation :  82  |  Min :  -181  |  Avg :   -96  |  Max :   -52
Generation :  83  |  Min :  -207  |  Avg :   -98  |  Max :   -48
Generation :  84  |  Min :  -175  |  Avg :   -96  |  Max :   -40
Generation :  85  |  Min :  -205  |  Avg :  -103  |  Max :   -49
Generation :  86  |  Min :  -147  |  Avg :   -92  |  Max :   -47
Generation :  87  |  Min :  -159  |  Avg :   -93  |  Max :   -46
Generation :  88  |  Min :  -177  |  Avg :   -96  |  Max :   -49
Generation :  89  |  Min :  -159  |  Avg :   -94  |  Max :   -35
Generation :  90  |  Min :  -155  |  Avg :   -98  |  Max :   -46
Generation :  91  |  Min :  -209  |  Avg :   -95  |  Max :   -47
Generation :  92  |  Min :  -174  |  Avg :   -97  |  Max :   -52
Generation :  93  |  Min :  -222  |  Avg :  -102  |  Max :   -53
Generation :  94  |  Min :  -145  |  Avg :   -96  |  Max :   -55
Generation :  95  |  Min :  -226  |  Avg :  -100  |  Max :   -46
Generation :  96  |  Min :  -203  |  Avg :   -96  |  Max :   -50
Generation :  97  |  Min :  -206  |  Avg :   -97  |  Max :   -40
Generation :  98  |  Min :  -154  |  Avg :   -96  |  Max :   -52
Generation :  99  |  Min :  -162  |  Avg :   -94  |  Max :   -37
Generation : 100  |  Min :  -218  |  Avg :   -94  |  Max :   -45
Generation : 101  |  Min :  -152  |  Avg :   -98  |  Max :   -52
Generation : 102  |  Min :  -217  |  Avg :   -94  |  Max :   -43
Generation : 103  |  Min :  -172  |  Avg :   -95  |  Max :   -58
Generation : 104  |  Min :  -155  |  Avg :   -92  |  Max :   -47
Generation : 105  |  Min :  -202  |  Avg :  -100  |  Max :   -31
Generation : 106  |  Min :  -164  |  Avg :   -99  |  Max :   -33
Generation : 107  |  Min :  -141  |  Avg :   -93  |  Max :   -32
Generation : 108  |  Min :  -135  |  Avg :   -93  |  Max :   -31
Generation : 109  |  Min :  -175  |  Avg :   -98  |  Max :   -50
Generation : 110  |  Min :  -218  |  Avg :   -95  |  Max :   -48
Generation : 111  |  Min :  -160  |  Avg :   -92  |  Max :   -53
Generation : 112  |  Min :  -145  |  Avg :   -94  |  Max :   -41
Generation : 113  |  Min :  -199  |  Avg :   -96  |  Max :   -45
Generation : 114  |  Min :  -188  |  Avg :   -93  |  Max :   -54
Generation : 115  |  Min :  -176  |  Avg :   -94  |  Max :   -45
Generation : 116  |  Min :  -163  |  Avg :   -95  |  Max :   -52
Generation : 117  |  Min :  -193  |  Avg :   -97  |  Max :   -54
Generation : 118  |  Min :  -177  |  Avg :   -97  |  Max :   -54
Generation : 119  |  Min :  -132  |  Avg :   -95  |  Max :   -53
Generation : 120  |  Min :  -170  |  Avg :   -94  |  Max :   -44
Generation : 121  |  Min :  -180  |  Avg :   -96  |  Max :   -58
Generation : 122  |  Min :  -151  |  Avg :   -93  |  Max :   -47
Generation : 123  |  Min :  -223  |  Avg :   -94  |  Max :   -48
Generation : 124  |  Min :  -204  |  Avg :   -94  |  Max :   -45
Generation : 125  |  Min :  -194  |  Avg :   -96  |  Max :   -43
Generation : 126  |  Min :  -155  |  Avg :   -97  |  Max :   -44
Generation : 127  |  Min :  -154  |  Avg :   -93  |  Max :   -42
Generation : 128  |  Min :  -133  |  Avg :   -92  |  Max :   -42
Generation : 129  |  Min :  -180  |  Avg :   -93  |  Max :   -50
Generation : 130  |  Min :  -168  |  Avg :   -93  |  Max :   -41
Generation : 131  |  Min :  -144  |  Avg :   -93  |  Max :   -49
Generation : 132  |  Min :  -209  |  Avg :   -93  |  Max :   -41
Generation : 133  |  Min :  -211  |  Avg :   -95  |  Max :   -52
Generation : 134  |  Min :  -177  |  Avg :   -93  |  Max :   -45
Generation : 135  |  Min :  -213  |  Avg :   -95  |  Max :   -42
Generation : 136  |  Min :  -155  |  Avg :   -91  |  Max :   -49
Generation : 137  |  Min :  -142  |  Avg :   -89  |  Max :   -49
Generation : 138  |  Min :  -167  |  Avg :   -91  |  Max :   -48
Generation : 139  |  Min :  -158  |  Avg :   -94  |  Max :   -49
Generation : 140  |  Min :  -188  |  Avg :   -92  |  Max :   -43
Generation : 141  |  Min :  -178  |  Avg :   -93  |  Max :   -58
Generation : 142  |  Min :  -218  |  Avg :   -98  |  Max :   -43
Generation : 143  |  Min :  -126  |  Avg :   -91  |  Max :   -49
Generation : 144  |  Min :  -189  |  Avg :   -93  |  Max :   -49
Generation : 145  |  Min :  -194  |  Avg :   -90  |  Max :   -44
Generation : 146  |  Min :  -198  |  Avg :   -97  |  Max :   -49
Generation : 147  |  Min :  -165  |  Avg :   -91  |  Max :   -40
Generation : 148  |  Min :  -147  |  Avg :   -89  |  Max :   -50
Generation : 149  |  Min :  -170  |  Avg :   -89  |  Max :   -41
Generation : 150  |  Min :  -222  |  Avg :   -93  |  Max :   -50
Generation : 151  |  Min :  -136  |  Avg :   -91  |  Max :   -39
Generation : 152  |  Min :  -155  |  Avg :   -93  |  Max :   -44
Generation : 153  |  Min :  -139  |  Avg :   -94  |  Max :   -53
Generation : 154  |  Min :  -192  |  Avg :   -92  |  Max :   -41
Generation : 155  |  Min :  -175  |  Avg :   -94  |  Max :   -42
Generation : 156  |  Min :  -149  |  Avg :   -92  |  Max :   -43
Generation : 157  |  Min :  -143  |  Avg :   -90  |  Max :   -49
Generation : 158  |  Min :  -223  |  Avg :   -91  |  Max :   -48
Generation : 159  |  Min :  -208  |  Avg :   -98  |  Max :   -55
Generation : 160  |  Min :  -187  |  Avg :   -94  |  Max :   -44
Generation : 161  |  Min :  -213  |  Avg :   -96  |  Max :   -47
Generation : 162  |  Min :  -188  |  Avg :   -97  |  Max :   -47
Generation : 163  |  Min :  -158  |  Avg :   -92  |  Max :   -44
Generation : 164  |  Min :  -176  |  Avg :   -98  |  Max :   -47
Generation : 165  |  Min :  -185  |  Avg :   -94  |  Max :   -52
Generation : 166  |  Min :  -195  |  Avg :   -97  |  Max :   -42
Generation : 167  |  Min :  -137  |  Avg :   -93  |  Max :   -42
Generation : 168  |  Min :  -165  |  Avg :   -95  |  Max :   -51
Generation : 169  |  Min :  -133  |  Avg :   -92  |  Max :   -53
Generation : 170  |  Min :  -157  |  Avg :   -90  |  Max :   -52
Generation : 171  |  Min :  -157  |  Avg :   -92  |  Max :   -48
Generation : 172  |  Min :  -144  |  Avg :   -93  |  Max :   -47
Generation : 173  |  Min :  -204  |  Avg :   -97  |  Max :   -43
Generation : 174  |  Min :  -151  |  Avg :   -92  |  Max :   -42
Generation : 175  |  Min :  -162  |  Avg :   -95  |  Max :   -38
Generation : 176  |  Min :  -160  |  Avg :   -95  |  Max :   -54
Generation : 177  |  Min :  -179  |  Avg :   -97  |  Max :   -44
Generation : 178  |  Min :  -166  |  Avg :   -94  |  Max :   -42
Generation : 179  |  Min :  -188  |  Avg :   -93  |  Max :   -52
Generation : 180  |  Min :  -156  |  Avg :   -94  |  Max :   -53
Generation : 181  |  Min :  -191  |  Avg :   -95  |  Max :   -47
Generation : 182  |  Min :  -184  |  Avg :   -96  |  Max :   -41
Generation : 183  |  Min :  -181  |  Avg :   -95  |  Max :   -47
Generation : 184  |  Min :  -193  |  Avg :   -97  |  Max :   -50
Generation : 185  |  Min :  -170  |  Avg :   -97  |  Max :   -53
Generation : 186  |  Min :  -179  |  Avg :   -94  |  Max :   -50
Generation : 187  |  Min :  -144  |  Avg :   -97  |  Max :   -55
Generation : 188  |  Min :  -190  |  Avg :   -98  |  Max :   -43
Generation : 189  |  Min :  -178  |  Avg :   -97  |  Max :   -43
Generation : 190  |  Min :  -204  |  Avg :   -97  |  Max :   -53
Generation : 191  |  Min :  -192  |  Avg :   -95  |  Max :   -47
Generation : 192  |  Min :  -143  |  Avg :   -97  |  Max :   -44
Generation : 193  |  Min :  -207  |  Avg :   -97  |  Max :   -43
Generation : 194  |  Min :  -162  |  Avg :   -97  |  Max :   -46
Generation : 195  |  Min :  -214  |  Avg :   -99  |  Max :   -44
Generation : 196  |  Min :  -222  |  Avg :   -96  |  Max :   -49
Generation : 197  |  Min :  -154  |  Avg :   -98  |  Max :   -47
Generation : 198  |  Min :  -166  |  Avg :  -100  |  Max :   -58
Generation : 199  |  Min :  -150  |  Avg :   -97  |  Max :   -51
Generation : 200  |  Min :  -183  |  Avg :   -98  |  Max :   -45
Generation : 201  |  Min :  -157  |  Avg :   -93  |  Max :   -50
Generation : 202  |  Min :  -154  |  Avg :   -94  |  Max :   -57
Generation : 203  |  Min :  -154  |  Avg :   -93  |  Max :   -55
Generation : 204  |  Min :  -167  |  Avg :   -94  |  Max :   -46
Generation : 205  |  Min :  -154  |  Avg :   -97  |  Max :   -55
Generation : 206  |  Min :  -131  |  Avg :   -92  |  Max :   -53
Generation : 207  |  Min :  -186  |  Avg :   -96  |  Max :   -45
Generation : 208  |  Min :  -200  |  Avg :   -96  |  Max :   -47
Generation : 209  |  Min :  -153  |  Avg :   -95  |  Max :   -44
Generation : 210  |  Min :  -181  |  Avg :   -95  |  Max :   -43
Generation : 211  |  Min :  -141  |  Avg :   -94  |  Max :   -52
Generation : 212  |  Min :  -220  |  Avg :   -97  |  Max :   -48
Generation : 213  |  Min :  -137  |  Avg :   -95  |  Max :   -49
Generation : 214  |  Min :  -159  |  Avg :   -96  |  Max :   -47
Generation : 215  |  Min :  -194  |  Avg :   -98  |  Max :   -46
Generation : 216  |  Min :  -197  |  Avg :   -96  |  Max :   -43
Generation : 217  |  Min :  -181  |  Avg :   -99  |  Max :   -50
Generation : 218  |  Min :  -207  |  Avg :   -96  |  Max :   -49
Generation : 219  |  Min :  -173  |  Avg :   -98  |  Max :   -48
Generation : 220  |  Min :  -199  |  Avg :   -95  |  Max :   -45
Generation : 221  |  Min :  -169  |  Avg :   -94  |  Max :   -43
Generation : 222  |  Min :  -186  |  Avg :   -94  |  Max :   -50
Generation : 223  |  Min :  -161  |  Avg :   -92  |  Max :   -48
Generation : 224  |  Min :  -206  |  Avg :   -99  |  Max :   -40
Generation : 225  |  Min :  -169  |  Avg :   -95  |  Max :   -49
Generation : 226  |  Min :  -189  |  Avg :   -99  |  Max :   -54
Generation : 227  |  Min :  -170  |  Avg :   -97  |  Max :   -46
Generation : 228  |  Min :  -208  |  Avg :   -97  |  Max :   -48
Generation : 229  |  Min :  -181  |  Avg :   -95  |  Max :   -52
Generation : 230  |  Min :  -185  |  Avg :   -96  |  Max :   -54
Generation : 231  |  Min :  -187  |  Avg :   -94  |  Max :   -49
Generation : 232  |  Min :  -182  |  Avg :   -95  |  Max :   -44
Generation : 233  |  Min :  -172  |  Avg :   -93  |  Max :   -49
Generation : 234  |  Min :  -197  |  Avg :   -94  |  Max :   -49
Generation : 235  |  Min :  -190  |  Avg :   -97  |  Max :   -47
Generation : 236  |  Min :  -173  |  Avg :   -92  |  Max :   -47
Generation : 237  |  Min :  -182  |  Avg :   -98  |  Max :   -41
Generation : 238  |  Min :  -215  |  Avg :   -99  |  Max :   -49
Generation : 239  |  Min :  -143  |  Avg :   -95  |  Max :   -46
Generation : 240  |  Min :  -177  |  Avg :   -95  |  Max :   -52
Generation : 241  |  Min :  -153  |  Avg :   -92  |  Max :   -51
Generation : 242  |  Min :  -197  |  Avg :   -98  |  Max :   -52
Generation : 243  |  Min :  -224  |  Avg :   -97  |  Max :   -49
Generation : 244  |  Min :  -175  |  Avg :   -94  |  Max :   -42
Generation : 245  |  Min :  -224  |  Avg :   -92  |  Max :   -33
Generation : 246  |  Min :  -186  |  Avg :   -94  |  Max :   -48
Generation : 247  |  Min :  -189  |  Avg :   -94  |  Max :   -36
Generation : 248  |  Min :  -179  |  Avg :   -98  |  Max :   -42
Generation : 249  |  Min :  -177  |  Avg :   -93  |  Max :   -47
Generation : 250  |  Min :  -174  |  Avg :   -93  |  Max :   -30
Generation : 251  |  Min :  -165  |  Avg :   -91  |  Max :   -35
Generation : 252  |  Min :  -188  |  Avg :   -96  |  Max :   -47
Generation : 253  |  Min :  -173  |  Avg :   -95  |  Max :   -50
Generation : 254  |  Min :  -159  |  Avg :   -95  |  Max :   -57
Generation : 255  |  Min :  -189  |  Avg :   -99  |  Max :   -45
Generation : 256  |  Min :  -175  |  Avg :   -94  |  Max :   -51
Generation : 257  |  Min :  -181  |  Avg :   -97  |  Max :   -54
Generation : 258  |  Min :  -204  |  Avg :   -98  |  Max :   -49
Generation : 259  |  Min :  -153  |  Avg :   -94  |  Max :   -50
Generation : 260  |  Min :  -178  |  Avg :   -98  |  Max :   -59
Generation : 261  |  Min :  -160  |  Avg :   -96  |  Max :   -45
Generation : 262  |  Min :  -170  |  Avg :   -96  |  Max :   -47
Generation : 263  |  Min :  -175  |  Avg :   -99  |  Max :   -42
Generation : 264  |  Min :  -177  |  Avg :   -99  |  Max :   -62
Generation : 265  |  Min :  -176  |  Avg :  -100  |  Max :   -52
Generation : 266  |  Min :  -154  |  Avg :   -97  |  Max :   -61
Generation : 267  |  Min :  -183  |  Avg :  -101  |  Max :   -60
Generation : 268  |  Min :  -201  |  Avg :  -100  |  Max :   -56
Generation : 269  |  Min :  -204  |  Avg :   -97  |  Max :   -59
Generation : 270  |  Min :  -145  |  Avg :   -97  |  Max :   -65
Generation : 271  |  Min :  -191  |  Avg :   -97  |  Max :   -50
Generation : 272  |  Min :  -177  |  Avg :   -98  |  Max :   -55
Generation : 273  |  Min :  -184  |  Avg :  -103  |  Max :   -58
Generation : 274  |  Min :  -149  |  Avg :   -99  |  Max :   -58
Generation : 275  |  Min :  -169  |  Avg :  -102  |  Max :   -48
Generation : 276  |  Min :  -203  |  Avg :  -103  |  Max :   -66
Generation : 277  |  Min :  -161  |  Avg :   -98  |  Max :   -62
Generation : 278  |  Min :  -148  |  Avg :   -99  |  Max :   -62
Generation : 279  |  Min :  -149  |  Avg :   -97  |  Max :   -49
Generation : 280  |  Min :  -177  |  Avg :   -98  |  Max :   -47
