Generation :  93  |  Min :  -145  |  Avg :   -83  |  Max :    15
Generation :  94  |  Min :  -175  |  Avg :   -94  |  Max :   -27
Generation :  95  |  Min :  -192  |  Avg :   -93  |  Max :   -37
Generation :  96  |  Min :  -156  |  Avg :   -93  |  Max :   -39
Generation :  97  |  Min :  -165  |  Avg :   -82  |  Max :    -4
Generation :  98  |  Min :  -168  |  Avg :   -92  |  Max :   -31
Generation :  99  |  Min :  -171  |  Avg :   -89  |  Max :     1
Generation : 100  |  Min :  -188  |  Avg :   -82  |  Max :     3
Generation : 101  |  Min :  -193  |  Avg :   -88  |  Max :    -9
Generation : 102  |  Min :  -202  |  Avg :   -98  |  Max :   -24
Generation : 103  |  Min :  -160  |  Avg :   -91  |  Max :   -18
Generation : 104  |  Min :  -193  |  Avg :   -85  |  Max :     4
Generation : 105  |  Min :  -198  |  Avg :  -101  |  Max :   -27
Generation : 106  |  Min :  -186  |  Avg :   -94  |  Max :   -21
Generation : 107  |  Min :  -189  |  Avg :   -86  |  Max :    17
Generation : 108  |  Min :  -187  |  Avg :   -81  |  Max :    31
Generation : 109  |  Min :  -173  |  Avg :   -89  |  Max :    21
Generation : 110  |  Min :  -191  |  Avg :   -97  |  Max :   -34
Generation : 111  |  Min :  -211  |  Avg :   -95  |  Max :   -16
Generation : 112  |  Min :  -197  |  Avg :  -103  |  Max :   -41
Generation : 113  |  Min :  -198  |  Avg :   -71  |  Max :    21
Generation : 114  |  Min :  -201  |  Avg :   -84  |  Max :    26
Generation : 115  |  Min :  -184  |  Avg :   -97  |  Max :   -27
Generation : 116  |  Min :  -161  |  Avg :   -98  |  Max :   -38
Generation : 117  |  Min :  -179  |  Avg :   -99  |  Max :   -30
Generation : 118  |  Min :  -182  |  Avg :   -90  |  Max :    -9
Generation : 119  |  Min :  -172  |  Avg :   -83  |  Max :    18
Generation : 120  |  Min :  -178  |  Avg :   -73  |  Max :    37
Generation : 121  |  Min :  -196  |  Avg :   -86  |  Max :    12
Generation : 122  |  Min :  -153  |  Avg :   -59  |  Max :    38
Generation : 123  |  Min :  -163  |  Avg :   -87  |  Max :     7
Generation : 124  |  Min :  -201  |  Avg :   -86  |  Max :    -3
Generation : 125  |  Min :  -149  |  Avg :   -62  |  Max :    32
Generation : 126  |  Min :  -175  |  Avg :   -71  |  Max :     4
Generation : 127  |  Min :  -165  |  Avg :   -90  |  Max :   -26
Generation : 128  |  Min :  -162  |  Avg :   -69  |  Max :    36
Generation : 129  |  Min :  -170  |  Avg :   -74  |  Max :    27
Generation : 130  |  Min :  -184  |  Avg :   -83  |  Max :    -3
Generation : 131  |  Min :  -190  |  Avg :   -91  |  Max :   -19
Generation : 132  |  Min :  -175  |  Avg :   -89  |  Max :    -6
Generation : 133  |  Min :  -190  |  Avg :   -80  |  Max :    34
Generation : 134  |  Min :  -194  |  Avg :   -75  |  Max :    27
Generation : 135  |  Min :  -181  |  Avg :   -97  |  Max :   -44
Generation : 136  |  Min :  -150  |  Avg :   -81  |  Max :    21
Generation : 137  |  Min :  -200  |  Avg :   -85  |  Max :    -3
Generation : 138  |  Min :  -169  |  Avg :   -95  |  Max :    -2
Generation : 139  |  Min :  -199  |  Avg :   -96  |  Max :   -35
Generation : 140  |  Min :  -190  |  Avg :   -74  |  Max :    19
Generation : 141  |  Min :  -227  |  Avg :   -82  |  Max :    -5
Generation : 142  |  Min :  -172  |  Avg :   -79  |  Max :    13
Generation : 143  |  Min :  -196  |  Avg :   -61  |  Max :    57
Generation : 144  |  Min :  -186  |  Avg :   -92  |  Max :   -24
Generation : 145  |  Min :  -202  |  Avg :   -81  |  Max :     5
Generation : 146  |  Min :  -174  |  Avg :   -78  |  Max :   -12
Generation : 147  |  Min :  -189  |  Avg :   -86  |  Max :     1
Generation : 148  |  Min :  -182  |  Avg :   -83  |  Max :   -20
Generation : 149  |  Min :  -157  |  Avg :   -58  |  Max :    24
Generation : 150  |  Min :  -220  |  Avg :   -90  |  Max :    -2
Generation : 151  |  Min :  -134  |  Avg :   -61  |  Max :    44
Generation : 152  |  Min :  -155  |  Avg :   -92  |  Max :   -33
Generation : 153  |  Min :  -228  |  Avg :   -77  |  Max :    20
Generation : 154  |  Min :  -168  |  Avg :   -80  |  Max :    13
Generation : 155  |  Min :  -172  |  Avg :   -73  |  Max :    39
Generation : 156  |  Min :  -156  |  Avg :   -82  |  Max :   -10
Generation : 157  |  Min :  -194  |  Avg :   -89  |  Max :     5
Generation : 158  |  Min :  -184  |  Avg :   -86  |  Max :    -1
Generation : 159  |  Min :  -193  |  Avg :   -97  |  Max :   -38
Generation : 160  |  Min :  -172  |  Avg :   -94  |  Max :   -40
Generation : 161  |  Min :  -179  |  Avg :   -64  |  Max :    56
Generation : 162  |  Min :  -167  |  Avg :   -95  |  Max :     2
Generation : 163  |  Min :  -208  |  Avg :   -92  |  Max :    23
Generation : 164  |  Min :  -160  |  Avg :   -84  |  Max :    23
Generation : 165  |  Min :  -212  |  Avg :   -99  |  Max :   -36
Generation : 166  |  Min :  -138  |  Avg :   -78  |  Max :    44
Generation : 167  |  Min :  -177  |  Avg :   -95  |  Max :   -24
Generation : 168  |  Min :  -152  |  Avg :   -89  |  Max :    36
Generation : 169  |  Min :  -183  |  Avg :   -89  |  Max :    32
Generation : 170  |  Min :  -197  |  Avg :   -88  |  Max :    16
Generation : 171  |  Min :  -169  |  Avg :   -94  |  Max :   -13
Generation : 172  |  Min :  -150  |  Avg :   -81  |  Max :    19
Generation : 173  |  Min :  -206  |  Avg :   -97  |  Max :   -10
Generation : 174  |  Min :  -175  |  Avg :   -72  |  Max :    28
Generation : 175  |  Min :  -203  |  Avg :   -91  |  Max :   -31
